time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,q_ad,T,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
385,82.46106545,12.70170483,4.156948261,0.103285533,0.170175653,0.392036252,1.712157869,0,0,0,0.020638175,-50.5104954,0,532.6409355,82.04414907,26.85098475,0,0,0,0,0,0,0,-321.0735609,0,0,177.64,316.95,0,0,0,0,0,0,0,0,0,0,0,0
386,77.75376774,11.68705904,3.507082218,0.092004101,0.149001212,0.366979906,1.551077894,0,0,0,0.018194217,-46.55313291,0,504.2821409,75.79793654,22.74563639,0,0,0,0,0,0,0,-297.2756265,0,0,234.69,316.8,0,0,0,0,0,0,0,0,0,0,0,0
387,79.78641477,12.12833064,3.795312095,0.096171089,0.156909151,0.375223643,1.621620191,0,0,0,0.019300297,-48.22600545,0,516.4882563,78.51136513,24.56851999,0,0,0,0,0,0,0,-307.3043064,0,0,203.65,316.85,0,0,0,0,0,0,0,0,0,0,0,0
388,87.18938965,13.72478721,4.792007968,0.113266443,0.188190887,0.412550768,1.864837959,0,0,0,0.022911231,-54.45305747,0,559.8805366,88.13275628,30.77154231,0,0,0,0,0,0,0,-343.9774202,0,0,145.65,316.7,0,0,0,0,0,0,0,0,0,0,0,0
389,86.81492533,13.62930979,4.739866708,0.111517526,0.185192364,0.407722562,1.845927466,0,0,0,0.022719259,-54.27928706,0,558.8780626,87.73977768,30.51327306,0,0,0,0,0,0,0,-343.7713438,0,0,145.76,316.9,0,0,0,0,0,0,0,0,0,0,0,0
390,79.78233147,12.12182957,3.782976427,0.096703825,0.157884313,0.377384167,1.619575873,0,0,0,0.019235702,-48.25621966,0,516.4604396,78.46907097,24.48860083,0,0,0,0,0,0,0,-307.5009235,0,0,206.25,316.85,0,0,0,0,0,0,0,0,0,0,0,0
391,82.80585348,12.74050318,4.149624601,0.103105971,0.170241007,0.392825983,1.701884602,0,0,0,0.02049848,-50.96480174,0,534.1308955,82.1813445,26.76673944,0,0,0,0,0,0,0,-323.5651059,0,0,180.92,316.85,0,0,0,0,0,0,0,0,0,0,0,0
392,86.72909002,13.59950832,4.732523165,0.110801824,0.184594336,0.406726447,1.836090732,0,0,0,0.022674783,-54.2959671,0,558.3590392,87.55318887,30.46782904,0,0,0,0,0,0,0,-343.9208308,0,0,146.05,316.75,0,0,0,0,0,0,0,0,0,0,0,0
393,80.12396933,12.15825534,3.788403217,0.096851713,0.158315,0.378331127,1.609617203,0,0,0,0.019165197,-48.76196221,0,518.6123619,78.6958206,24.52091124,0,0,0,0,0,0,0,-310.7370245,0,0,207.67,316.75,0,0,0,0,0,0,0,0,0,0,0,0
394,80.17825983,12.15520847,3.748619465,0.097274934,0.159491927,0.381777579,1.605002482,0,0,0,0.018954797,-48.82648819,0,518.1722284,78.55610081,24.22639885,0,0,0,0,0,0,0,-310.6879939,0,0,217.07,316.8,0,0,0,0,0,0,0,0,0,0,0,0
395,86.73837082,13.57204369,4.675702176,0.111412457,0.185524093,0.41015876,1.821838974,0,0,0,0.022367698,-54.44486471,0,558.0244838,87.3146752,30.08076205,0,0,0,0,0,0,0,-344.6596509,0,0,158.47,316.9,0,0,0,0,0,0,0,0,0,0,0,0
396,86.72878432,13.57657007,4.730863707,0.110424604,0.182494312,0.402512522,1.826068297,0,0,0,0.022663243,-54.52790069,0,560.1680622,87.6890067,30.55593106,0,0,0,0,0,0,0,-346.5393646,0,0,146.56,316.95,0,0,0,0,0,0,0,0,0,0,0,0
397,86.64730194,13.53598963,4.613236432,0.111352658,0.186294719,0.413428753,1.809510657,0,0,0,0.022055329,-54.3912066,0,556.4646608,86.93057613,29.6270396,0,0,0,0,0,0,0,-343.7457361,0,0,157.59,317,0,0,0,0,0,0,0,0,0,0,0,0
398,80.23084891,12.12862534,3.648100984,0.099444818,0.164230993,0.394140153,1.583793288,0,0,0,0.018383299,-48.93825744,0,516.0662596,78.01455924,23.46556038,0,0,0,0,0,0,0,-309.9898134,0,0,199.06,316.9,0,0,0,0,0,0,0,0,0,0,0,0
399,78.14440007,11.67731429,3.388610483,0.09324663,0.152765226,0.377670657,1.515369807,0,0,0,0.017465523,-47.31865798,0,505.9564541,75.60634574,21.94001544,0,0,0,0,0,0,0,-301.7716125,0,0,166.78,317.05,0,0,0,0,0,0,0,0,0,0,0,0
400,82.97827208,12.72219328,4.048522917,0.105120826,0.174933896,0.405022681,1.675900961,0,0,0,0.019888216,-51.32311638,0,533.5178871,81.79873489,26.03042144,0,0,0,0,0,0,0,-324.8705418,0,0,165.33,316.75,0,0,0,0,0,0,0,0,0,0,0,0
401,83.42994648,12.78152059,4.033997209,0.105796237,0.176645917,0.409254186,1.669200405,0,0,0,0.019703866,-51.83496135,0,534.9683717,81.95749306,25.86674221,0,0,0,0,0,0,0,-327.2666769,0,0,178.75,317.2,0,0,0,0,0,0,0,0,0,0,0,0
402,87.96570154,13.73541767,4.541221911,0.117919587,0.199180486,0.442007577,1.801594584,0,0,0,0.021334697,-55.70382148,0,559.2964277,87.33142467,28.87363083,0,0,0,0,0,0,0,-348.6292048,0,0,150.64,317.4,0,0,0,0,0,0,0,0,0,0,0,0
403,87.95939858,13.76331897,4.581737907,0.118723432,0.200403756,0.443193744,1.817469413,0,0,0,0.021555697,-55.54681034,0,559.3308865,87.52048703,29.13511878,0,0,0,0,0,0,0,-347.648133,0,0,145.91,317.4,0,0,0,0,0,0,0,0,0,0,0,0
404,84.2916094,12.9826786,4.149449999,0.109203726,0.18295769,0.418897736,1.704973676,0,0,0,0.02011746,-52.43298044,0,539.0160442,83.01979418,26.5343151,0,0,0,0,0,0,0,-330.088894,0,0,163.55,317.4,0,0,0,0,0,0,0,0,0,0,0,0
405,80.19968989,12.15334708,3.728435497,0.09850481,0.161989306,0.387331406,1.599781807,0,0,0,0.018816752,-48.84944054,0,517.5468669,78.42831699,24.06044353,0,0,0,0,0,0,0,-310.3914882,0,0,201.68,317.45,0,0,0,0,0,0,0,0,0,0,0,0
406,80.30147936,12.14357773,3.652246272,0.099861532,0.165036742,0.395639341,1.586006466,0,0,0,0.01838982,-48.98740152,0,516.2814486,78.07457538,23.48134818,0,0,0,0,0,0,0,-310.1552679,0,0,198.65,317.7,0,0,0,0,0,0,0,0,0,0,0,0
407,83.25742892,12.77081246,4.082778842,0.1043795,0.173601397,0.401743383,1.678045686,0,0,0,0.020005052,-51.62939219,0,535.3640978,82.1192124,26.25319133,0,0,0,0,0,0,0,-326.8524492,0,0,180.34,317.6,0,0,0,0,0,0,0,0,0,0,0,0
408,80.46343836,12.15120614,3.635080943,0.101287334,0.167815805,0.401240382,1.580769263,0,0,0,0.018267128,-49.30733729,0,517.7800627,78.19268483,23.39164814,0,0,0,0,0,0,0,-312.4801028,0,0,213.47,317.45,0,0,0,0,0,0,0,0,0,0,0,0
409,86.75509604,13.48684,4.488797133,0.113309868,0.189632991,0.42341443,1.777150341,0,0,0,0.021363574,-54.83621797,0,556.2934874,86.48069795,28.78319229,0,0,0,0,0,0,0,-346.116279,0,0,173.68,317.15,0,0,0,0,0,0,0,0,0,0,0,0
410,84.81490496,13.12348061,4.436003853,0.102742828,0.168850535,0.382344403,1.750872781,0,0,0,0.021610827,-53.21208328,0,551.7017413,85.36526812,28.85520005,0,0,0,0,0,0,0,-340.6703471,0,0,154.37,316.75,0,0,0,0,0,0,0,0,0,0,0,0
411,80.73233294,12.18426238,3.63386127,0.102341415,0.169810106,0.405242558,1.577538311,0,0,0,0.018199315,-49.66037044,0,519.1462213,78.35043962,23.36740781,0,0,0,0,0,0,0,-314.5213731,0,0,222.88,316.55,0,0,0,0,0,0,0,0,0,0,0,0
412,84.92146775,13.12740537,4.264171744,0.112169678,0.188071267,0.425529771,1.735019689,0,0,0,0.020584944,-53.01346912,0,543.9796346,84.08994059,27.31491398,0,0,0,0,0,0,0,-334.2729667,0,0,159.34,316.3,0,0,0,0,0,0,0,0,0,0,0,0
413,77.26000741,11.46793818,3.223623477,0.090615549,0.147306645,0.371688936,1.476109217,0,0,0,0.016800849,-46.57615608,0,499.0207026,74.07116255,20.82131372,0,0,0,0,0,0,0,-296.3740215,0,0,144.8,316.4,0,0,0,0,0,0,0,0,0,0,0,0
414,80.55643439,12.14040885,3.564600217,0.105019624,0.174804352,0.416567165,1.570689235,0,0,0,0.017870007,-49.51028452,0,517.4327258,77.98067146,22.89625677,0,0,0,0,0,0,0,-313.2246651,0,0,90.6,316.3,0,0,0,0,0,0,0,0,0,0,0,0
415,80.56617682,12.15545049,3.599958904,0.099390071,0.164216399,0.395896461,1.573130643,0,0,0,0.018090342,-49.33864247,0,516.3077552,77.89811559,23.07031032,0,0,0,0,0,0,0,-311.418124,0,0,207.83,316.3,0,0,0,0,0,0,0,0,0,0,0,0
416,86.15454451,13.32463748,4.395698962,0.106923015,0.177652483,0.40256843,1.741872794,0,0,0,0.021051816,-54.50005206,0,553.5679839,85.61466776,28.24364317,0,0,0,0,0,0,0,-344.7587732,0,0,171.53,316.3,0,0,0,0,0,0,0,0,0,0,0,0
417,86.90395002,13.46150246,4.397789394,0.110042163,0.184020546,0.415857472,1.749458253,0,0,0,0.020880752,-55.09517765,0,554.765868,85.93374748,28.07402253,0,0,0,0,0,0,0,-346.2879793,0,0,175.02,316.15,0,0,0,0,0,0,0,0,0,0,0,0
418,82.5663278,12.49203597,3.796024468,0.091358245,0.150119804,0.365041882,1.583234719,0,0,0,0.01873387,-51.45429145,0,528.6723302,79.98652649,24.3059508,0,0,0,0,0,0,0,-324.5882862,0,0,208.7,316,0,0,0,0,0,0,0,0,0,0,0,0
419,83.42623703,12.6773186,3.942262012,0.092419534,0.151923772,0.364798578,1.612460759,0,0,0,0.019307372,-52.25239974,0,534.7523345,81.26011618,25.26943428,0,0,0,0,0,0,0,-329.9462776,0,0,187.63,315.9,0,0,0,0,0,0,0,0,0,0,0,0
420,80.9917076,12.16389967,3.592892856,0.089454537,0.146286084,0.362299781,1.537753217,0,0,0,0.018002736,-50.07391172,0,519.322612,77.99549281,23.0377968,0,0,0,0,0,0,0,-316.3621815,0,0,219.75,315.7,0,0,0,0,0,0,0,0,0,0,0,0
421,81.01204926,12.17665158,3.60861579,0.08976056,0.146832282,0.362825697,1.543927256,0,0,0,0.018085374,-50.05651048,0,519.5755708,78.0956753,23.14407086,0,0,0,0,0,0,0,-316.3105443,0,0,221.05,315.95,0,0,0,0,0,0,0,0,0,0,0,0
422,80.57929364,12.12294458,3.62241442,0.088607675,0.144195937,0.357147282,1.549373944,0,0,0,0.018248731,-49.52816638,0,517.6389157,77.87742487,23.27027934,0,0,0,0,0,0,0,-313.4408737,0,0,213.22,315.75,0,0,0,0,0,0,0,0,0,0,0,0
423,87.74185064,13.6731056,4.248892993,0.119073149,0.203156132,0.45812784,1.779257168,0,0,0,0.020021115,-54.89058782,0,546.1467913,85.10787835,26.44712025,0,0,0,0,0,0,0,-336.3551624,0,0,91.77,315.3,0,0,0,0,0,0,0,0,0,0,0,0
424,87.85283566,14.01111268,4.909883602,0.116491433,0.194002719,0.422321072,1.947302335,0,0,0,0.023516854,-53.56434793,0,552.466003,88.10943166,30.87599562,0,0,0,0,0,0,0,-331.179092,0,0,79.46,315.05,0,0,0,0,0,0,0,0,0,0,0,0
425,64.5208844,8.828043956,1.660595458,0.06117648,0.0909091,0.3027028,1.06667,0,0,0,0.010708931,-36.00952381,0,424.9768486,58.14728571,10.93777048,0,0,0,0,0,0,0,-234.0619048,0,0,59.9,314.5,0,0,0,0,0,0,0,0,0,0,0,0
426,64.5208844,8.828043956,1.660595458,0.06117648,0.0909091,0.3027028,1.06667,0,0,0,0.010708931,-36.00952381,0,424.9768486,58.14728571,10.93777048,0,0,0,0,0,0,0,-234.0619048,0,0,59.58,314.85,0,0,0,0,0,0,0,0,0,0,0,0
427,64.5208844,8.828043956,1.660595458,0.06117648,0.0909091,0.3027028,1.06667,0,0,0,0.010708931,-36.00952381,0,424.9768486,58.14728571,10.93777048,0,0,0,0,0,0,0,-234.0619048,0,0,60.88,314.55,0,0,0,0,0,0,0,0,0,0,0,0
428,64.5208844,8.828043956,1.660595458,0.06117648,0.0909091,0.3027028,1.06667,0,0,0,0.010708931,-36.00952381,0,424.9768486,58.14728571,10.93777048,0,0,0,0,0,0,0,-234.0619048,0,0,56.7,314.25,0,0,0,0,0,0,0,0,0,0,0,0
429,64.5208844,8.828043956,1.660595458,0.06117648,0.0909091,0.3027028,1.06667,0,0,0,0.010708931,-36.00952381,0,424.9768486,58.14728571,10.93777048,0,0,0,0,0,0,0,-234.0619048,0,0,89.98,314.15,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.3,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.35,0,0,0,0,0,0,0,0,0,0,0,0
432,75.65352307,11.38598811,3.659391211,0.076639939,0.116477759,0.298938594,1.54980688,0,0,0,0.01951522,-44.34816962,0,496.9037031,74.78488015,24.03543114,0,0,0,0,0,0,0,-286.692801,0,0,179.73,314.6,0,0,0,0,0,0,0,0,0,0,0,0
433,74.16440606,11.08795625,3.510714294,0.06743067,0.099942822,0.269952223,1.5134181,0,0,0,0.019111471,-43.10001124,0,490.8503696,73.38462899,23.23534294,0,0,0,0,0,0,0,-280.7656288,0,0,187.58,314.7,0,0,0,0,0,0,0,0,0,0,0,0
434,72.64834096,10.91091526,3.412569802,0.076179219,0.117367193,0.304337355,1.526881156,0,0,0,0.018890367,-40.88073165,0,475.1144468,71.35652929,22.31793861,0,0,0,0,0,0,0,-263.0276719,0,0,180.56,314.95,0,0,0,0,0,0,0,0,0,0,0,0
435,71.42684071,10.56944109,3.063761526,0.075543044,0.116917262,0.313761526,1.442326517,0,0,0,0.017159547,-40.20823834,0,465.970423,68.95232779,19.98719585,0,0,0,0,0,0,0,-258.2036584,0,0,152.19,315.3,0,0,0,0,0,0,0,0,0,0,0,0
436,73.63332002,11.12883281,3.48777325,0.086685946,0.137602622,0.341645028,1.556043136,0,0,0,0.019020837,-41.48505672,0,476.065804,71.95189266,22.54970407,0,0,0,0,0,0,0,-263.8542062,0,0,124.37,315.4,0,0,0,0,0,0,0,0,0,0,0,0
437,82.14472247,12.97076091,4.5733288,0.102012804,0.169827878,0.377148197,1.846274179,0,0,0,0.023169497,-48.09750997,0,522.0160294,82.42702519,29.0627428,0,0,0,0,0,0,0,-300.4352682,0,0,125.48,315.65,0,0,0,0,0,0,0,0,0,0,0,0
438,81.62850663,12.867597,4.54792341,0.099671788,0.165461791,0.368691917,1.832083617,0,0,0,0.023161693,-47.70707338,0,520.0604297,81.98028238,28.97511054,0,0,0,0,0,0,0,-298.7637963,0,0,130.78,315.8,0,0,0,0,0,0,0,0,0,0,0,0
439,76.21996821,11.55812012,3.671970217,0.080611099,0.127339722,0.318854855,1.590020055,0,0,0,0.019547295,-44.2402942,0,494.8613486,75.04158087,23.84042104,0,0,0,0,0,0,0,-282.6251703,0,0,171.01,316,0,0,0,0,0,0,0,0,0,0,0,0
440,76.17956591,11.55172477,3.687711992,0.07955182,0.125179703,0.314155761,1.590308,0,0,0,0.019647511,-44.23456245,0,495.3945017,75.1206819,23.98113225,0,0,0,0,0,0,0,-283.0406779,0,0,173.91,316.15,0,0,0,0,0,0,0,0,0,0,0,0
441,82.99087257,13.1614585,5.002091534,0.088229243,0.13982758,0.307285361,1.896349259,0,0,0,0.025427057,-49.30287052,0,539.7532944,85.59905883,32.53243761,0,0,0,0,0,0,0,-315.1161118,0,0,107.34,316.35,0,0,0,0,0,0,0,0,0,0,0,0
442,77.56765141,11.82296804,3.759373119,0.087377982,0.140274902,0.34258909,1.621413518,0,0,0,0.019690466,-45.32609292,0,499.8625701,76.18973997,24.22620609,0,0,0,0,0,0,0,-287.4010953,0,0,181.76,315.85,0,0,0,0,0,0,0,0,0,0,0,0
443,77.59239095,11.82267402,3.754572404,0.087235447,0.140006752,0.342275678,1.619615586,0,0,0,0.019657816,-45.37556579,0,500.0781541,76.19640181,24.19798661,0,0,0,0,0,0,0,-287.7531996,0,0,180.79,315.85,0,0,0,0,0,0,0,0,0,0,0,0
444,82.92636603,13.18245271,4.777426975,0.103206386,0.170572579,0.373400984,1.901859727,0,0,0,0.02414266,-48.52304547,0,528.054749,83.94262392,30.42148261,0,0,0,0,0,0,0,-303.6169477,0,0,129.99,315.9,0,0,0,0,0,0,0,0,0,0,0,0
445,82.80087434,13.18029134,4.761267444,0.105757704,0.175615093,0.383349809,1.909277447,0,0,0,0.024088724,-48.2052324,0,525.6437115,83.67227174,30.22589207,0,0,0,0,0,0,0,-300.6783436,0,0,125.89,315.75,0,0,0,0,0,0,0,0,0,0,0,0
446,75.87112342,11.42449022,3.578675238,0.076974832,0.119895313,0.307484229,1.550574471,0,0,0,0.019087697,-44.3586064,0,495.0284398,74.54018492,23.34941068,0,0,0,0,0,0,0,-284.8651829,0,0,150.04,315.6,0,0,0,0,0,0,0,0,0,0,0,0
447,77.90857938,11.82946869,3.752654309,0.084322497,0.133982598,0.331401367,1.601980906,0,0,0,0.019560049,-46.04684331,0,504.2753824,76.56807371,24.28963796,0,0,0,0,0,0,0,-293.3331862,0,0,173.72,315.85,0,0,0,0,0,0,0,0,0,0,0,0
448,84.1420091,13.34643398,4.823266507,0.101146775,0.166376614,0.366054612,1.894021832,0,0,0,0.024043341,-50.1251988,0,537.1046924,85.19445155,30.78841474,0,0,0,0,0,0,0,-314.5064589,0,0,122.75,315.65,0,0,0,0,0,0,0,0,0,0,0,0
449,75.6514884,11.37626434,3.438410161,0.083591083,0.133153425,0.337188654,1.538951581,0,0,0,0.018336197,-43.95123428,0,488.7788364,73.50122735,22.21532124,0,0,0,0,0,0,0,-279.5081485,0,0,211.54,315.3,0,0,0,0,0,0,0,0,0,0,0,0
450,78.08365053,11.84818991,3.680116681,0.087252188,0.140287575,0.34594354,1.597299052,0,0,0,0.019125723,-46.13933473,0,502.7064976,76.27924683,23.69277762,0,0,0,0,0,0,0,-292.3704716,0,0,171.79,315.2,0,0,0,0,0,0,0,0,0,0,0,0
451,83.04365134,13.18840609,4.639820071,0.10852761,0.181942101,0.399848694,1.891885067,0,0,0,0.023329183,-48.48297919,0,524.124998,83.23782978,29.2839446,0,0,0,0,0,0,0,-300.7099965,0,0,132.07,314.9,0,0,0,0,0,0,0,0,0,0,0,0
452,83.27370829,13.24890653,4.844697443,0.102412932,0.168554799,0.367956098,1.910492457,0,0,0,0.02442314,-48.91839496,0,531.3643755,84.54045208,30.91371435,0,0,0,0,0,0,0,-306.7256466,0,0,123.58,315.15,0,0,0,0,0,0,0,0,0,0,0,0
453,76.97852557,11.65505252,3.723244719,0.080855248,0.126740117,0.31724983,1.585689336,0,0,0,0.019617303,-45.31236452,0,501.4119176,75.9170456,24.25194897,0,0,0,0,0,0,0,-290.4738428,0,0,165.22,315.25,0,0,0,0,0,0,0,0,0,0,0,0
454,77.93281772,11.8279,3.74593106,0.085972967,0.136818925,0.336832453,1.603537153,0,0,0,0.019520889,-46.14533176,0,504.977779,76.64071244,24.27234126,0,0,0,0,0,0,0,-294.2747627,0,0,180.71,315.15,0,0,0,0,0,0,0,0,0,0,0,0
455,82.73317062,13.13283769,4.703722259,0.10772787,0.17890516,0.39120332,1.895463454,0,0,0,0.023765468,-48.41014353,0,526.1324756,83.51683312,29.91280303,0,0,0,0,0,0,0,-302.5137789,0,0,130.76,315.1,0,0,0,0,0,0,0,0,0,0,0,0
456,78.08489871,11.85357385,3.736242696,0.086789461,0.138630047,0.340724559,1.605613594,0,0,0,0.01944008,-46.26525538,0,505.2764263,76.70281362,24.17670239,0,0,0,0,0,0,0,-294.6413883,0,0,183.11,314.8,0,0,0,0,0,0,0,0,0,0,0,0
457,80.8856151,12.48286571,4.198213071,0.090760682,0.145718495,0.34269731,1.715302958,0,0,0,0.02134385,-48.50707344,0,523.1199196,80.73173082,27.15153839,0,0,0,0,0,0,0,-308.6280238,0,0,159.13,315.1,0,0,0,0,0,0,0,0,0,0,0,0
458,85.10985429,13.50146988,4.933338779,0.098526442,0.160557075,0.353109872,1.902885699,0,0,0,0.024388073,-51.32598929,0,545.6972206,86.56711552,31.63099365,0,0,0,0,0,0,0,-323.512137,0,0,116.26,314.7,0,0,0,0,0,0,0,0,0,0,0,0
459,83.15266581,13.19934562,4.744037711,0.107188722,0.177497073,0.38793023,1.899326361,0,0,0,0.023874795,-48.92904958,0,529.6551507,84.07549326,30.21796096,0,0,0,0,0,0,0,-306.267647,0,0,137.38,314.95,0,0,0,0,0,0,0,0,0,0,0,0
460,78.07095469,11.84525701,3.742405329,0.085179593,0.135544955,0.334608702,1.603399519,0,0,0,0.019484959,-46.31166615,0,506.0707095,76.78319863,24.25897989,0,0,0,0,0,0,0,-295.4589927,0,0,187.66,314.85,0,0,0,0,0,0,0,0,0,0,0,0
461,78.1261833,11.88658183,3.787155705,0.084797699,0.134963272,0.332434927,1.615467946,0,0,0,0.019713188,-46.14142151,0,505.2982606,76.87908037,24.49426184,0,0,0,0,0,0,0,-293.6878904,0,0,181.12,314.75,0,0,0,0,0,0,0,0,0,0,0,0
462,83.09838739,13.18199539,4.692274828,0.112321028,0.187121987,0.407715098,1.894937204,0,0,0,0.023567577,-48.91129415,0,527.9133198,83.74351373,29.8094158,0,0,0,0,0,0,0,-305.3547662,0,0,140.38,314.65,0,0,0,0,0,0,0,0,0,0,0,0
463,77.76966587,11.83032295,3.732058614,0.089156573,0.143389549,0.349418692,1.614704637,0,0,0,0.019489194,-45.72850067,0,501.7484353,76.32598089,24.07821287,0,0,0,0,0,0,0,-290.3189038,0,0,187.1,314.75,0,0,0,0,0,0,0,0,0,0,0,0
464,77.28721962,11.81123949,3.836046368,0.087684116,0.140128284,0.339103284,1.640845418,0,0,0,0.020199151,-44.98052262,0,500.1097259,76.42810512,24.82226825,0,0,0,0,0,0,0,-286.3204381,0,0,197.17,314.95,0,0,0,0,0,0,0,0,0,0,0,0
465,82.98974249,13.16037958,4.722026494,0.106047346,0.175481205,0.384510611,1.891656688,0,0,0,0.023797268,-48.82784983,0,528.9931912,83.88688747,30.09913983,0,0,0,0,0,0,0,-305.8611528,0,0,130.69,314.95,0,0,0,0,0,0,0,0,0,0,0,0
466,82.38658315,13.13649137,4.838463114,0.102243905,0.16811873,0.365752088,1.924423459,0,0,0,0.024686623,-47.71459778,0,525.8906175,83.85294416,30.88491181,0,0,0,0,0,0,0,-299.1937238,0,0,118.85,314.9,0,0,0,0,0,0,0,0,0,0,0,0
467,77.59820089,11.80766974,3.732927848,0.087944979,0.141181572,0.345095263,1.614162693,0,0,0,0.019535172,-45.49730668,0,500.5804645,76.17043614,24.08085155,0,0,0,0,0,0,0,-288.8074833,0,0,185.01,314.95,0,0,0,0,0,0,0,0,0,0,0,0
468,78.29542167,11.95198944,3.818815507,0.09023655,0.145375062,0.351045114,1.636876785,0,0,0,0.019849211,-46.11381129,0,504.811508,77.06072316,24.62189964,0,0,0,0,0,0,0,-292.5473188,0,0,180.68,314.875,0,0,0,0,0,0,0,0,0,0,0,0
469,82.72192543,13.12780734,4.701744629,0.107317602,0.17809633,0.389705956,1.894458195,0,0,0,0.02376068,-48.42201691,0,526.3263755,83.5269636,29.91531201,0,0,0,0,0,0,0,-302.7424735,0,0,131.41,314.925,0,0,0,0,0,0,0,0,0,0,0,0
470,81.01279182,12.48949369,4.166586267,0.091198904,0.146766822,0.345980136,1.708015583,0,0,0,0.021130472,-48.67478101,0,523.1441903,80.6515356,26.90594103,0,0,0,0,0,0,0,-309.2497723,0,0,152.27,315.215,0,0,0,0,0,0,0,0,0,0,0,0
471,84.26971692,13.31632741,4.768986359,0.102465949,0.168226947,0.371330656,1.876580378,0,0,0,0.023688757,-50.65598663,0,539.7067923,85.28463858,30.54305181,0,0,0,0,0,0,0,-318.9450424,0,0,125.95,314.9,0,0,0,0,0,0,0,0,0,0,0,0
472,81.94482949,13.04313762,4.687735423,0.110136213,0.18358053,0.399277903,1.909958051,0,0,0,0.023915325,-47.24373564,0,519.7962763,82.7358408,29.73546266,0,0,0,0,0,0,0,-294.3902311,0,0,134.12,314.9,0,0,0,0,0,0,0,0,0,0,0,0
473,82.47263045,13.11916068,4.709283059,0.110187587,0.183590207,0.399508693,1.907402038,0,0,0,0.023871945,-47.91069928,0,523.2277484,83.23135644,29.8769126,0,0,0,0,0,0,0,-298.633805,0,0,140.57,314.695,0,0,0,0,0,0,0,0,0,0,0,0
474,80.69612408,12.47912292,4.165184129,0.09205287,0.14913539,0.350318855,1.718801023,0,0,0,0.021203534,-47.96390124,0,518.2953669,80.15095729,26.75216017,0,0,0,0,0,0,0,-303.0461067,0,0,147.2,315.5,0,0,0,0,0,0,0,0,0,0,0,0
475,80.80580846,12.59893795,4.451468387,0.089399969,0.142590084,0.328457333,1.772870232,0,0,0,0.022790367,-47.80215136,0,522.9924216,81.54301276,28.81085253,0,0,0,0,0,0,0,-304.2186466,0,0,143.45,315.4,0,0,0,0,0,0,0,0,0,0,0,0
476,80.46812111,12.45558707,4.182857656,0.091626342,0.148259171,0.347692392,1.723998591,0,0,0,0.02136513,-47.66419971,0,517.2231748,80.06050343,26.88606229,0,0,0,0,0,0,0,-301.3543813,0,0,151.05,315.15,0,0,0,0,0,0,0,0,0,0,0,0
477,81.42677374,12.55886369,4.211857772,0.087827043,0.140632452,0.333714141,1.708137266,0,0,0,0.021276339,-49.09393859,0,525.9419444,81.11868966,27.20472105,0,0,0,0,0,0,0,-312.0134,0,0,147.05,315.15,0,0,0,0,0,0,0,0,0,0,0,0
478,80.44423835,12.45485372,4.185904128,0.091794601,0.148540165,0.348106204,1.725389522,0,0,0,0.021387611,-47.62036718,0,517.0228298,80.04853858,26.90320701,0,0,0,0,0,0,0,-301.0449097,0,0,150.14,315.25,0,0,0,0,0,0,0,0,0,0,0,0
479,79.54726782,12.31168051,4.155281064,0.092371414,0.149544432,0.348029492,1.729537334,0,0,0,0.02146431,-46.67007308,0,512.8283057,79.37140307,26.7884216,0,0,0,0,0,0,0,-295.8777524,0,0,157.64,315.25,0,0,0,0,0,0,0,0,0,0,0,0
480,78.98097438,12.20922004,4.090541644,0.094841418,0.15466302,0.357471947,1.725590373,0,0,0,0.021247436,-46.09323762,0,509.0118497,78.6852495,26.3624776,0,0,0,0,0,0,0,-292.0994873,0,0,160.86,315.35,0,0,0,0,0,0,0,0,0,0,0,0
481,85.05996894,13.52191968,5.134511398,0.100556149,0.162426217,0.347415743,1.926862164,0,0,0,0.025459748,-51.49442648,0,550.4572405,87.50577603,33.22748657,0,0,0,0,0,0,0,-327.5364278,0,0,99.01,315.55,0,0,0,0,0,0,0,0,0,0,0,0
482,85.3511874,13.57844553,4.996914532,0.098047427,0.159082874,0.348810559,1.931003318,0,0,0,0.024734584,-51.33235865,0,547.7585475,87.14242678,32.06871198,0,0,0,0,0,0,0,-323.7955807,0,0,112.92,315.45,0,0,0,0,0,0,0,0,0,0,0,0
483,80.58912779,12.52099105,4.182350467,0.098225894,0.160182214,0.371184022,1.74905102,0,0,0,0.021318317,-47.3745875,0,514.6008001,79.9526213,26.7063431,0,0,0,0,0,0,0,-297.4959136,0,0,124.54,315.3,0,0,0,0,0,0,0,0,0,0,0,0
